"city","state","country","report_summary","report_status","report_type","report_magnitude","land_uses","reporter_name","date_of_reform","last_updated","is_verified","is_magnitude_regional","is_magnitude_citywide","is_magnitude_citycenter","is_magnitude_transit","is_magnitude_mainstreet","is_type_eliminated","is_type_reduced","is_type_maximums","is_uses_alluses","is_uses_residential","is_uses_commercial","is_uses_lowdensity","is_uses_multifamily","is_no_mandate_city","population","is_notable","is_recent","citation_url","lat","long","id","magnitude_encoded","border_encoded","land_use_encoded","population_encoded","city_search","is_special"
"Red Wing","MN","US","Developments in the B-3 Central Business District and the Civic District are exempt from the provisions of providing off-street parking","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:06 AM PST",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,16763,"false","false","https://parkingreform.org/mandates-map/city_detail/RedWing_MN.html",44.5624676,-92.5338013,"Red WingMNUS","City Center","City Center All","city",0.2,"Red Wing, MN","not_special_icon"
"Redding","CA","US","There are no minimum parking requirements in the Downtown Core District, but if parking is provided it must be provided in accordance with the requirements of Redding Zoning Code. There are also minimum parking reductions in the Mixed Use District, and opportunities to apply for reductions citywide if shared parking is pursued, if the property is in proximity to transit, or if bicycle parking is present.  
","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","","","November 28, 2023, 11:47:04 AM PST",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,91580,"false","false","https://parkingreform.org/mandates-map/city_detail/Redding_CA.html",40.5863563,-122.391675,"ReddingCAUS","City Center","City Center All","city",0.2,"Redding, CA","not_special_icon"
"Redfield","IA","US","Minimum parking requirements do not apply to the Central Commercial District (C-2).","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","February 19, 2024, 2:39:30 PM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,731,"false","false","https://parkingreform.org/mandates-map/city_detail/Redfield_IA.html",41.5894322,-94.19607,"RedfieldIAUS","City Center","City Center All","city",0.2,"Redfield, IA","not_special_icon"
"Redford Charter Township","MI","US","Within the TDO Traditional Downtown Overlay District, parking requirements are reduced for nonresidential uses and residential uses which are part of a mixed-use development. Nonresidential uses in the district may utilize public parking or a fee in lieu of parking as necessary.","Implemented","Reduce Parking Minimums","City Center/Business District","Commercial, Other, Residential","Samuel Deetz","","March 20, 2024, 8:23:44 PM PDT",0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,49504,"false","false","https://parkingreform.org/mandates-map/city_detail/RedfordCharterTownship_MI.html",42.3945469,-83.2953927,"Redford Charter TownshipMIUS","City Center","City Center","laptop",0.2,"Redford Charter Township, MI","not_special_icon"
"Redwood Falls","MN","US","Properties existing prior to adoption of the UDO and located within the B-4, the Central Business District are exempt from parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","January 20, 2024, 6:32:15 PM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5102,"false","false","https://parkingreform.org/mandates-map/city_detail/RedwoodFalls_MN.html",44.5393721,-95.1164478,"Redwood FallsMNUS","City Center","City Center All","city",0.2,"Redwood Falls, MN","not_special_icon"
"Reedsburg","WI","US","The B1 Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:05 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9984,"false","false","https://parkingreform.org/mandates-map/city_detail/Reedsburg_WI.html",43.5324809,-90.0026259,"ReedsburgWIUS","City Center","City Center All","city",0.2,"Reedsburg, WI","not_special_icon"
"Reeseville","WI","US","Areas which are located within the fire zone as designated on the Official Map are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:15 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,763,"false","false","https://parkingreform.org/mandates-map/city_detail/Reeseville_WI.html",43.3049943,-88.8448278,"ReesevilleWIUS","City Center","City Center All","city",0.2,"Reeseville, WI","not_special_icon"
"Regensburg","BY","DE","Offices and industrial uses may reduce parking requirements citywide if transit passes are provided, while bike parking in Zone 1 (city center) may reduce requirements there. Minimums for multi-family housing may be reduced through the provision of an electric carsharing service, e-bikes, transit passes, or when a neighborhood store is located nearby. Residential uses in zone 1, and most nonresidential uses citywide may pay a fee in lieu of parking when the property is found to have insufficient space for parking.","Implemented","Reduce Parking Minimums","Citywide, City Center/Business District","Industrial, Other, Residential, Commercial, Multi-Family Residential","Samuel Deetz","","March 7, 2024, 3:22:01 PM PST",0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,157443,"false","false","https://parkingreform.org/mandates-map/city_detail/Regensburg_BY.html",49.0195333,12.0974869,"RegensburgBYDE","Citywide","Citywide","laptop",0.4,"Regensburg, BY","not_special_icon"
"Regina","SK","CA","The City of Regina removed all minimum parking requirements within the Downtown. If any parking is voluntarily provided by a development any parking in excess of one stall per 50 square metres must be contained within a structured parking facility. ","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Mike Cotcher","Jun 17, 2019","November 28, 2023, 11:47:04 AM PST",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,228928,"false","false","https://parkingreform.org/mandates-map/city_detail/Regina_SK.html",50.44876,-104.61731,"ReginaSKCA","City Center","City Center All","city",0.7,"Regina, SK","not_special_icon"
"Rehoboth Beach","DE","US","No parking is required for medical, dental and legal offices less than 10,000 square feet, or for food establishments, restaurants or catering, which have less than 10,000 square feet of gross floor area. All retail stores, service shops, cafes or restaurants fronting only on the Boardwalk are also exempt.","Implemented","Eliminate Parking Minimums","Citywide, Main Street/Special","Commercial","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1108,"false","false","https://parkingreform.org/mandates-map/city_detail/RehobothBeach_DE.html",38.7164771,-75.0835107,"Rehoboth BeachDEUS","Citywide","Citywide","building",0.2,"Rehoboth Beach, DE","not_special_icon"
"Reinbeck","IA","US","The “C-1” Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:11 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1662,"false","false","https://parkingreform.org/mandates-map/city_detail/Reinbeck_IA.html",42.3242883,-92.5993534,"ReinbeckIAUS","City Center","City Center All","city",0.2,"Reinbeck, IA","not_special_icon"
"Reno","NV","US","There is no minimum parking requirement in the Mixed-Use Downtown (MD-) districts. Properties that are partly or entirely located within ¼ mile of Mixed-Use Downtown (MD-) districts or the centerline of the Virginia Street or Fourth Street bus rapid transit routes (measured in a direct line) may provide parking at 60 percent of the Level 1 parking district minimum.","Implemented","Eliminate Parking Minimums, Reduce Parking Minimums","City Center/Business District","All Uses","Paul Donegan","Jan 13, 2021","November 28, 2023, 11:47:07 AM PST",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,264165,"false","false","https://parkingreform.org/mandates-map/city_detail/Reno_NV.html",39.5261206,-119.8126581,"RenoNVUS","City Center","City Center All","city",0.7,"Reno, NV","not_special_icon"
"Renville","MN","US","The B-1 Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:08 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1301,"false","false","https://parkingreform.org/mandates-map/city_detail/Renville_MN.html",44.7891264,-95.2116731,"RenvilleMNUS","City Center","City Center All","city",0.2,"Renville, MN","not_special_icon"
"Reynoldsburg","OH","US","Ground floor uses under 3000 square feet are exempt from parking mandates in the Olde Reynoldsburg Commercial District (ORD-C). Parking requirements may be reduced for carshare spaces, bike facilities or transit proximity citywide.","Implemented","Reduce Parking Minimums, Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","June 4, 2024, 8:56:09 AM PDT",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,41076,"false","false","https://parkingreform.org/mandates-map/city_detail/Reynoldsburg_OH.html",39.9547861,-82.8121191,"ReynoldsburgOHUS","City Center","City Center All","city",0.2,"Reynoldsburg, OH","not_special_icon"
"Rhinelander","WI","US","No off-street parking or loading spaces are required for any property that is both zoned B-2 Central Business and addressed in the North 10, 100, or 200 blocks of Brown Street; South 10 or 100 blocks of Brown Street; West 10, 100 or blocks of Rives Street; 10 or 100 block of Davenport Street; West 10 block of King Street; South 100 block of Anderson Street; South 100 block of Stevens Street; west side of 10 block of South Stevens Street. The area covered by the exemption was expanded in 2022.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:06 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8285,"false","false","https://parkingreform.org/mandates-map/city_detail/Rhinelander_WI.html",45.636623,-89.412075,"RhinelanderWIUS","City Center","City Center All","city",0.2,"Rhinelander, WI","not_special_icon"
"Rice Lake","WI","US","The Central Business District (CBD) is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9040,"false","false","https://parkingreform.org/mandates-map/city_detail/RiceLake_WI.html",45.5027976,-91.7331646,"Rice LakeWIUS","City Center","City Center All","city",0.2,"Rice Lake, WI","not_special_icon"
"Richfield","MN","US","Parking maximums exist for all uses between 110 and 120 percent, but may be exceeded if the additional parking does not increase the impervious surface. Parking requirements may be reduced through bike parking, frequent transit, on-street parking and the provision of a transit plaza.","Implemented","Parking Maximums, Reduce Parking Minimums","Citywide","All Uses","Samuel Deetz","","November 28, 2023, 11:47:13 AM PST",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,36994,"false","false","https://parkingreform.org/mandates-map/city_detail/Richfield_MN.html",44.8766431,-93.2877877,"RichfieldMNUS","Citywide","Citywide All","city",0.2,"Richfield, MN","not_special_icon"
"Richland","MI","US","The Village Core Overlay District is exempt from parking mandates.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","March 22, 2024, 12:46:01 PM PDT",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,946,"false","false","https://parkingreform.org/mandates-map/city_detail/Richland_MI.html",42.3761504,-85.4550054,"RichlandMIUS","City Center","City Center All","city",0.2,"Richland, MI","not_special_icon"
"Richland Center","WI","US","Uses located within the Central Business District are exempt from all off-street parking and loading requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5114,"false","false","https://parkingreform.org/mandates-map/city_detail/RichlandCenter_WI.html",43.3355111,-90.3854036,"Richland CenterWIUS","City Center","City Center All","city",0.2,"Richland Center, WI","not_special_icon"
"Richland City","IN","US","The TWN District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,403,"false","false","https://parkingreform.org/mandates-map/city_detail/RichlandCity_IN.html",37.9453257,-87.1677784,"Richland CityINUS","City Center","City Center All","city",0.2,"Richland City, IN","not_special_icon"
"Richmond","VA","US","On April 24, 2023 the Richmond, VA city council voted unanimously to eliminate parking mandates citywide.","Implemented","Eliminate Parking Minimums","Citywide","All Uses","Patrick Siegman","Apr 24, 2023","March 14, 2024, 11:45:26 AM PDT",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,230436,"","","https://parkingreform.org/mandates-map/city_detail/Richmond_VA.html",37.5385087,-77.43428,"RichmondVAUS","Citywide","Citywide All","city",0.7,"Richmond, VA","not_special_icon"
"Richmond","IL","US","Parking requirements for all non-residential uses in the CB Central Business District are fifty percent (50%) of the number otherwise required. In all districts, on-street parking directly fronting a lot may count toward fulfilling the parking requirement of that lot.","Implemented","Reduce Parking Minimums","City Center/Business District, Citywide","Commercial, All Uses","Samuel Deetz","","November 28, 2023, 11:47:14 AM PST",0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,2089,"false","false","https://parkingreform.org/mandates-map/city_detail/Richmond_IL.html",42.4758522,-88.3059251,"RichmondILUS","Citywide","Citywide All","city",0.2,"Richmond, IL","not_special_icon"
"Richmond","IN","US","No off-street parking is required in the NC Neighborhood Commercial and CB Central Business districts.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:19 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,35720,"false","false","https://parkingreform.org/mandates-map/city_detail/Richmond_IN.html",39.8286897,-84.8898521,"RichmondINUS","City Center","City Center All","city",0.2,"Richmond, IN","not_special_icon"
